method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
REIM (ACT + Detector + Recovery),152,7300194,metaworld,True,54,0.10269272399818874,1,1,1,41,0.2965092658996582,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),153,7300195,metaworld,True,56,0.10817815300106304,1,1,1,40,0.29028019309043884,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),154,7300196,metaworld,True,56,0.11260317000051145,1,1,1,29,0.20914161205291748,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),155,7300197,metaworld,True,61,0.14339107100022375,0,0,0,0,0.1285324990749359,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),156,7300198,metaworld,False,200,0.3842411779987742,1,0,1,148,0.9339922070503235,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),157,7300199,metaworld,False,200,0.40629813299892703,1,0,1,150,0.9967513084411621,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),158,7300200,metaworld,True,72,0.14247470099871862,1,1,1,60,0.40331873297691345,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),159,7300201,metaworld,False,200,0.3847830340018845,1,0,1,150,0.9927616715431213,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),160,7300202,metaworld,False,200,0.37760414999866043,1,0,1,150,0.9929834604263306,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),161,7300203,metaworld,True,57,0.1327258860001166,0,0,0,0,0.1384865790605545,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),162,7300204,metaworld,True,55,0.10532137499831151,1,1,1,40,0.27357935905456543,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),163,7300205,metaworld,True,60,0.1158392389988876,1,1,1,42,0.2528812289237976,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),164,7300206,metaworld,True,56,0.1286736980000569,0,0,0,0,0.133724182844162,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),165,7300207,metaworld,True,57,0.13092955299725872,0,0,0,0,0.16455458104610443,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),166,7300208,metaworld,True,53,0.10393873599969083,1,1,1,43,0.30238014459609985,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),167,7300209,metaworld,True,61,0.1459494509981596,0,0,0,0,0.1748383641242981,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),168,7300210,metaworld,True,60,0.11340404499787837,1,1,1,51,0.5269672274589539,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),169,7300211,metaworld,True,54,0.10517916000026162,1,1,1,42,0.36118119955062866,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),170,7300212,metaworld,True,58,0.1360456170004909,0,0,0,0,0.17569808661937714,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),171,7300213,metaworld,True,58,0.11048976500023855,1,1,1,51,0.655333399772644,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),172,7300214,metaworld,False,200,0.39241113800017047,1,0,1,150,0.9968615770339966,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),173,7300215,metaworld,True,54,0.10913637799967546,1,1,1,30,0.24711281061172485,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),174,7300216,metaworld,True,53,0.10484505100248498,1,1,1,33,0.23737552762031555,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),175,7300217,metaworld,True,50,0.09704093400068814,1,1,1,30,0.21552728116512299,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),176,7300218,metaworld,True,62,0.11635844899865333,1,1,1,50,0.24579402804374695,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),177,7300219,metaworld,True,57,0.11128508199908538,1,1,1,30,0.3059452474117279,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),178,7300220,metaworld,True,60,0.11819387799914693,1,1,1,32,0.20798629522323608,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),179,7300221,metaworld,True,51,0.11821745100314729,0,0,0,0,0.14900906383991241,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),180,7300222,metaworld,True,62,0.14244343899918022,0,0,0,0,0.16030213236808777,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),181,7300223,metaworld,False,200,0.383346734000952,1,0,1,150,0.9967868328094482,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),182,7300224,metaworld,True,54,0.12415018400133704,0,0,0,0,0.13983124494552612,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),183,7300225,metaworld,True,58,0.14090017399939825,0,0,0,0,0.1964932531118393,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),184,7300226,metaworld,True,54,0.1262416680001479,0,0,0,0,0.17965607345104218,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),185,7300227,metaworld,True,55,0.10986436800158117,1,1,1,38,0.28918877243995667,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),186,7300228,metaworld,True,46,0.10062283099978231,1,1,1,23,0.2136833816766739,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),187,7300229,metaworld,True,58,0.11902799000017694,1,1,1,32,0.2001059502363205,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),188,7300230,metaworld,True,48,0.10621603499748744,0,0,0,0,0.17530803382396698,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),189,7300231,metaworld,True,56,0.12771037100174,0,0,0,0,0.10068187862634659,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),190,7300232,metaworld,True,52,0.0942938599982881,1,1,1,44,0.3866173326969147,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),191,7300233,metaworld,True,56,0.10540142900208593,1,1,1,40,0.20192454755306244,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),192,7300234,metaworld,True,61,0.12128107700118562,1,1,1,33,0.21703289449214935,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),193,7300235,metaworld,True,52,0.11752529200020945,0,0,0,0,0.16412022709846497,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),194,7300236,metaworld,True,56,0.11091443899931619,1,1,1,40,0.3211536705493927,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),195,7300237,metaworld,True,56,0.1379839519977395,0,0,0,0,0.1505831778049469,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),196,7300238,metaworld,True,55,0.11062406299970462,1,1,1,46,0.33947697281837463,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),197,7300239,metaworld,True,61,0.12638235399936093,1,1,1,41,0.30384930968284607,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),198,7300240,metaworld,True,57,0.10759049999978743,1,1,1,39,0.30643966794013977,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),199,7300241,metaworld,True,55,0.10702991799917072,1,1,1,35,0.24372848868370056,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
